frame_id,PHF,PHR,PFS,PS,PSP,PHP,flash,pattern
1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
11,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
12,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
13,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
14,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
16,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
17,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
18,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
19,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
20,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
21,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
22,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
23,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
24,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
25,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
27,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
28,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
29,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
30,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
31,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
32,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
34,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
36,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
38,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
39,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
40,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
41,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
42,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
43,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
44,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
45,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
46,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
47,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
48,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
