frame_id,PHF,PHR,PFS,PS,PSP,PHP,flash,pattern
1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
13,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
14,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
15,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
17,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
18,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
19,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
24,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
27,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
28,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
29,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
30,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
33,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
34,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
35,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
36,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
37,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
38,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
39,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
40,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
41,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
42,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
44,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
45,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
46,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
47,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
48,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
49,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
50,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
51,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
52,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
53,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
54,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
55,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
56,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
57,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
58,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
59,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
60,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
61,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
62,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
63,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
64,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
66,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
68,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
69,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
70,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
71,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
72,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
73,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
74,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
75,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
76,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
77,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
78,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
79,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
80,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
81,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
82,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
83,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
84,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
85,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
86,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
87,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
88,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
89,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
90,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
91,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
92,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
93,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
94,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
95,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
96,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
97,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
98,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
99,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
101,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
102,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
103,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
104,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
105,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
106,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
107,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
108,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
109,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
110,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
111,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
112,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
113,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
114,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
116,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
117,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
118,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
119,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
120,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
121,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
122,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
123,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
124,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
126,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
127,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
128,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
129,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
130,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
131,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
132,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
133,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
134,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
135,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
136,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
137,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
138,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
139,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
140,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
141,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
142,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
144,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
145,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
146,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
147,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
148,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
149,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
150,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
151,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
152,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
153,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
154,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
155,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
156,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
157,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
158,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
159,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
160,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
161,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
162,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
163,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
164,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
165,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
166,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
167,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
168,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
169,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
170,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
171,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
172,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
173,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
174,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
175,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
176,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
177,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
178,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
179,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
180,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
181,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
182,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
183,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
184,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
185,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
186,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
187,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
188,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
189,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
